;country_i;country_j;dist;pop_i_mean;pop_j_mean;gni_i_mean;gni_j_mean;country_flow;dist_pop
404;AFG;MTQ;12453;25913988,4;NA;415;NA;0;12453
405;AFG;MUS;6178;25913988,4;1238686;415;6616;0;6178
406;AFG;MWI;6639;25913988,4;13511554,6;415;496;0;6639
407;AFG;MYS.1;;25913988,4;NA;415;NA;NA;NA
408;AFG;MYS.2;4836;25913988,4;NA;415;NA;NA;4836
409;AFG;MYT;5816;25913988,4;NA;415;NA;0;5816
410;AFG;NAM;8380;25913988,4;2013477,2;415;4064;0;8380
411;AFG;NCL;12022;25913988,4;239190;415;NA;0;12022
412;AFG;NER;7080;25913988,4;14922270,4;415;394;0;7080
413;AFG;NFK;12523;25913988,4;NA;415;NA;NA;12523
414;AFG;NGA;7393;25913988,4;148418555,6;415;1990;0;7393
415;AFG;NIC;14229;25913988,4;5610065;415;1282;3;14229
416;AFG;NIU;13992;25913988,4;NA;415;NA;NA;13992
417;AFG;NLD;5366;25913988,4;16404729,2;415;47966;8894;5366
418;AFG;NOR;5017;25913988,4;4718011,8;415;77816;4701;5017
419;AFG;NPL;1713;25913988,4;26685244,2;415;382;0;1713
420;AFG;NRU;10756;25913988,4;10271;415;NA;NA;10756
421;AFG;NZL;13464;25913988,4;4220940;415;27656;896;13464
422;AFG;OMN;1587;25913988,4;2606021,2;415;15056;0;1587
423;AFG;PAK.1;;25913988,4;NA;415;NA;NA;NA
424;AFG;PAK.2;1086;25913988,4;NA;415;NA;NA;1086
425;AFG;PAN;14174;25913988,4;3432134,8;415;5856;3;14174
426;AFG;PCN;17990;25913988,4;NA;415;NA;NA;17990
427;AFG;PER;15795;25913988,4;28588848,6;415;3236;0;15795
428;AFG;PHL;5622;25913988,4;89584747,8;415;1748;210;5622
429;AFG;PLW;7297;25913988,4;19348,8;415;11018;NA;7297
430;AFG;PNG;9522;25913988,4;6924995,8;415;1066;0;9522
431;AFG;POL;4268;25913988,4;38140926,8;415;10022;62;4268
432;AFG;PRI;12480;25913988,4;3782169,4;415;15716;0;12480
433;AFG;PRK;4994;25913988,4;24348761;415;NA;0;4994
434;AFG;PRT;6799;25913988,4;10539001,2;415;20900;5;6799
435;AFG;PRY;14848;25913988,4;5589884;415;2620;0;14848
436;AFG;PSE;3245;25913988,4;3500460,4;415;1914;0;3245
437;AFG;PYF;15750;25913988,4;277396;415;NA;0;15750
438;AFG;QAT;1985;25913988,4;1230042,8;415;55156;550;1985
439;AFG;REU;6302;25913988,4;NA;415;NA;0;6302
440;AFG;ROU;3817;25913988,4;20860357,8;415;6662;3;3817
441;AFG;RUS;3370;25913988,4;142980256;415;7326;5731;3370
442;AFG;RWA;5742;25913988,4;9529053,2;415;416;0;5742
443;AFG;SAU;2426;25913988,4;26420346,4;415;15050;796;2426
444;AFG;SCG;4264;25913988,4;NA;415;NA;NA;4264
445;AFG;SDN.1;4219;25913988,4;NA;415;NA;NA;4219
446;AFG;SDN.2;;25913988,4;NA;415;NA;NA;NA
447;AFG;SEN;8796;25913988,4;11573854,2;415;1150;0;8796
448;AFG;SGP;5147;25913988,4;4616539;415;34388;0;5147
449;AFG;SHN;9677;25913988,4;NA;415;NA;NA;9677
450;AFG;SLB;10672;25913988,4;504873,8;415;1272;0;10672
451;AFG;SLE;8789;25913988,4;5956594,6;415;356;0;8789
452;AFG;SLV;14202;25913988,4;6055134,2;415;2694;0;14202
453;AFG;SMR;4909;25913988,4;30319,6;415;NA;NA;4909
454;AFG;SOM;4364;25913988,4;11109052,8;415;NA;0;4364
455;AFG;SPM;9478;25913988,4;NA;415;NA;NA;9478
456;AFG;SRB;;25913988,4;7380989,2;415;5046;0;NA
457;AFG;SSD;;25913988,4;8432621,8;415;NA;0;NA
458;AFG;STP;7493;25913988,4;169876,4;415;946;0;7493
459;AFG;SUN;;25913988,4;NA;415;NA;NA;NA
460;AFG;SUR;12673;25913988,4;528022,8;415;4976;0;12673
461;AFG;SVK;4516;25913988,4;5377224,4;415;14740;63;4516
462;AFG;SVN;4722;25913988,4;2017289,8;415;21808;4;4722
463;AFG;SWE;4599;25913988,4;9155264,2;415;51118;6388;4599
464;AFG;SWZ;7839;25913988,4;1083677;415;3188;0;7839
465;AFG;SXM;;25913988,4;33693;415;NA;NA;NA
466;AFG;SYC;4566;25913988,4;85349;415;11990;NA;4566
467;AFG;SYR;2902;25913988,4;20403970;415;7858;566;2902
468;AFG;TCA;12529;25913988,4;26278,8;415;NA;NA;12529
469;AFG;TCD;5984;25913988,4;10737629,8;415;638;0;5984
470;AFG;TGO;7611;25913988,4;6050896;415;508;0;7611
471;AFG;THA;3905;25913988,4;66821906,4;415;3470;0;3905
472;AFG;TJK;446;25913988,4;7193635,2;415;586;0;446
473;AFG;TKL;13303;25913988,4;NA;415;NA;NA;13303
474;AFG;TKM;1041;25913988,4;5029147,6;415;2400;20;1041
475;AFG;TLS;7609;25913988,4;1018371;415;1904;0;7609
476;AFG;TON;13619;25913988,4;106507,4;415;2786;0;13619
477;AFG;TTO;12805;25913988,4;1384969,8;415;13792;0;12805
478;AFG;TUN;5261;25913988,4;10583436,2;415;3502;0;5261
479;AFG;TUR;3583;25913988,4;70311008,8;415;8548;4119;3583
480;AFG;TUV;12380;25913988,4;10154,2;415;4416;NA;12380
481;AFG;TWN;5109;25913988,4;NA;415;NA;NA;5109
482;AFG;TZA;5553;25913988,4;41709374,2;415;556;0;5553
483;AFG;UGA;5368;25913988,4;29654400,2;415;404;0;5368
484;AFG;UKR;3580;25913988,4;46542766,4;415;2426;315;3580
485;AFG;URY;15081;25913988,4;3329776;415;6696;0;15081
486;AFG;USA;10862;25913988,4;301198642,6;415;47918;13781;10862
487;AFG;UZB;748;25913988,4;26918690;415;808;192;748
488;AFG;VAT;4943;25913988,4;NA;415;NA;NA;4943
489;AFG;VCT;12582;25913988,4;110890;415;5950;0;12582
490;AFG;VDR;;25913988,4;NA;415;NA;NA;NA
491;AFG;VEN;13213;25913988,4;27511537,6;415;7624;5;13213
492;AFG;VGB;12385;25913988,4;25234;415;NA;NA;12385
493;AFG;VNM.1;;25913988,4;NA;415;NA;NA;NA
494;AFG;VNM.2;4624;25913988,4;NA;415;NA;NA;4624
495;AFG;VUT;11931;25913988,4;228508,2;415;2088;0;11931
496;AFG;WLF;13091;25913988,4;NA;415;NA;NA;13091
497;AFG;WSM;13527;25913988,4;190689,2;415;2680;0;13527
498;AFG;YEM.1;;25913988,4;NA;415;NA;NA;NA
499;AFG;YEM.2;3279;25913988,4;NA;415;NA;NA;3279
500;AFG;YMD;;25913988,4;NA;415;NA;NA;NA
501;AFG;YUG;;25913988,4;NA;415;NA;NA;NA
502;AFG;ZAF;8000;25913988,4;50048317,6;415;6230;13;8000
503;AFG;ZMB;7019;25913988,4;12421912,6;415;934;0;7019
504;AFG;ZWE;7061;25913988,4;12447193,6;415;288;0;7061
505;AGO;ABW;9505;20944435,8;96816,8;2368;24230;0;9505
506;AGO;AFG;7593;20944435,8;25913988,4;2368;415;0;7593
507;AGO;AGO;420;20944435,8;20944435,8;2368;2368;0;420
508;AGO;AIA;8895;20944435,8;NA;2368;NA;NA;8895
509;AGO;ALB;5595;20944435,8;2969776,8;2368;3490;0;5595
510;AGO;AND;5809;20944435,8;77624,4;2368;NA;NA;5809
511;AGO;ANT.1;;20944435,8;NA;2368;NA;NA;NA
512;AGO;ANT.2;9380;20944435,8;NA;2368;NA;NA;9380
513;AGO;ARE;5919;20944435,8;6006780;2368;39906;0;5919
514;AGO;ARG;7780;20944435,8;39876314;2368;6314;0;7780
515;AGO;ARM;6309;20944435,8;3005168,4;2368;2584;0;6309
516;AGO;ASM;17412;20944435,8;56346,2;2368;NA;NA;17412
517;AGO;ATG;8742;20944435,8;82113;2368;14372;NA;8742
518;AGO;AUS;13535;20944435,8;20879256,8;2368;37848;0;13535
519;AGO;AUT;6326;20944435,8;8291355,2;2368;44634;0;6326
520;AGO;AZE;6623;20944435,8;8633668,6;2368;2930;0;6623
521;AGO;BDI;1884;20944435,8;7995829,6;2368;164;0;1884
522;AGO;BEL;6668;20944435,8;10631748,2;2368;42802;0;6668
523;AGO;BEN;2066;20944435,8;8655758,8;2368;924;0;2066
524;AGO;BES;9309;20944435,8;NA;2368;NA;NA;9309
525;AGO;BFA;2858;20944435,8;14759476;2368;508;0;2858
526;AGO;BGD;9121;20944435,8;143961096,6;2368;618;0;9121
527;AGO;BGR;5798;20944435,8;7548467,2;2368;5134;0;5798
528;AGO;BHR;5599;20944435,8;1040646;2368;18680;0;5599
529;AGO;BHS;10485;20944435,8;357797,2;2368;28712;0;10485
530;AGO;BIH;5857;20944435,8;3996280,2;2368;3790;0;5857
531;AGO;BLR;7082;20944435,8;9572472;2368;4354;0;7082
532;AGO;BLZ;11572;20944435,8;297223,8;2368;5134;0;11572
533;AGO;BMU;9423;20944435,8;64894,8;2368;NA;NA;9423
534;AGO;BOL;8829;20944435,8;9712622,6;2368;1270;0;8829
535;AGO;BRA;6559;20944435,8;190717467;2368;6174;0;6559
536;AGO;BRB;8410;20944435,8;271554,4;2368;15374;0;8410
537;AGO;BRN;11387;20944435,8;378630,4;2368;29324;0;11387
538;AGO;BTN;9144;20944435,8;681122,4;2368;1516;0;9144
539;AGO;BWA;2208;20944435,8;1968961;2368;5092;0;2208
540;AGO;CAF;1574;20944435,8;4382105,6;2368;378;0;1574
541;AGO;CAN;10896;20944435,8;32915993;2368;40382;0;10896
542;AGO;CCK;9122;20944435,8;NA;2368;NA;NA;9122
543;AGO;CHE;6242;20944435,8;7572734,4;2368;65770;0;6242
544;AGO;CHL;8912;20944435,8;16500066,6;2368;8508;0;8912
545;AGO;CHN;12250;20944435,8;1317708000;2368;2622;0;12250
546;AGO;CIV;2476;20944435,8;19820836,6;2368;988;0;2476
547;AGO;CMR;1478;20944435,8;18274945;2368;1268;0;1478
548;AGO;COD;549;20944435,8;60348251;2368;248;0;549
549;AGO;COG;554;20944435,8;3957864,6;2368;1774;0;554
550;AGO;COK;16593;20944435,8;NA;2368;NA;NA;16593
551;AGO;COL;9802;20944435,8;43285932,4;2368;4140;0;9802
552;AGO;COM;3302;20944435,8;617240,6;2368;1258;0;3302
553;AGO;CPV;4831;20944435,8;504483,6;2368;2758;0;4831
554;AGO;CRI;10979;20944435,8;4439825,2;2368;5618;0;10979
555;AGO;CSK;;20944435,8;NA;2368;NA;NA;NA
556;AGO;CUB;10968;20944435,8;11267285;2368;4650;0;10968
557;AGO;CUW;9380;20944435,8;143133,2;2368;NA;NA;9380
558;AGO;CXR;10106;20944435,8;NA;2368;NA;NA;10106
559;AGO;CYM;10818;20944435,8;49655,2;2368;NA;NA;10818
560;AGO;CYP;5310;20944435,8;1073947,4;2368;28336;0;5310
561;AGO;CZE;6529;20944435,8;10315497,6;2368;15936;0;6529
562;AGO;DDR;;20944435,8;NA;2368;NA;NA;NA
563;AGO;DEU.1;;20944435,8;NA;2368;NA;NA;NA
564;AGO;DEU.2;6799;20944435,8;NA;2368;NA;NA;6799
565;AGO;DJI;4008;20944435,8;865398,6;2368;NA;0;4008
566;AGO;DMA;8650;20944435,8;68752;2368;6002;NA;8650
567;AGO;DNK;7150;20944435,8;5466971,6;2368;55874;0;7150
568;AGO;DOM;9609;20944435,8;9404430,2;2368;4130;0;9609
569;AGO;DZA;5158;20944435,8;34028245,2;2368;3602;0;5158
570;AGO;ECU;10326;20944435,8;14254094,2;2368;3448;0;10326
571;AGO;EGY;4714;20944435,8;82253916,4;2368;1528;0;4714
572;AGO;ERI;3896;20944435,8;2945532;2368;428;0;3896
573;AGO;ESH;4898;20944435,8;NA;2368;NA;0;4898
574;AGO;ESP;5724;20944435,8;45118865,8;2368;29668;0;5724
575;AGO;EST;7638;20944435,8;1342774;2368;12884;0;7638
576;AGO;ETH.1;;20944435,8;NA;2368;NA;NA;NA
577;AGO;ETH.2;3450;20944435,8;NA;2368;NA;NA;3450
578;AGO;FIN;7720;20944435,8;5290670,8;2368;45674;0;7720
579;AGO;FJI;16613;20944435,8;889353,6;2368;3538;0;16613
580;AGO;FLK;7940;20944435,8;NA;2368;NA;NA;7940
581;AGO;FRA;6479;20944435,8;63985793,6;2368;40314;0;6479
582;AGO;FRO;8044;20944435,8;48361;2368;NA;NA;8044
583;AGO;FSM;16164;20944435,8;109469;2368;2504;0;16164
584;AGO;GAB;1103;20944435,8;1552836,2;2368;6230;0;1103
585;AGO;GBR;6808;20944435,8;61330750,8;2368;45482;0;6808
586;AGO;GEO;6458;20944435,8;3861168,4;2368;2316;0;6458
587;AGO;GHA;2181;20944435,8;23716141,2;2368;812;0;2181
588;AGO;GIB;5346;20944435,8;29991;2368;NA;NA;5346
589;AGO;GIN;3609;20944435,8;9563785,8;2368;502;0;3609
590;AGO;GLP;8702;20944435,8;NA;2368;NA;0;8702
591;AGO;GMB;4124;20944435,8;1767041,2;2368;658;0;4124
592;AGO;GNB;3927;20944435,8;1452000,6;2368;470;0;3927
593;AGO;GNQ;1244;20944435,8;951523;2368;8718;0;1244
594;AGO;GRC;5294;20944435,8;11048201,4;2368;27267,5;0;5294
595;AGO;GRD;8611;20944435,8;111738,8;2368;6380;0;8611
596;AGO;GRL;9715;20944435,8;56583;2368;31986,66667;NA;9715
597;AGO;GTM;11735;20944435,8;13475625,6;2368;2356;0;11735
598;AGO;GUF;7434;20944435,8;NA;2368;NA;0;7434
599;AGO;GUM;14723;20944435,8;164634,6;2368;NA;0;14723
600;AGO;GUY;8107;20944435,8;756001;2368;2550;0;8107
601;AGO;HKG;11507;20944435,8;6903440;2368;31510;0;11507
602;AGO;HND;11372;20944435,8;7922670,8;2368;1468;0;11372
603;AGO;HRV;6059;20944435,8;4309281,4;2368;12376;0;6059
604;AGO;HTI;9863;20944435,8;9420979,8;2368;914;0;9863
605;AGO;HUN;6266;20944435,8;10055010,6;2368;12010;0;6266
606;AGO;IDN.1;;20944435,8;NA;2368;NA;NA;NA
607;AGO;IDN.2;10308;20944435,8;NA;2368;NA;NA;10308
608;AGO;IND;8019;20944435,8;1189415855;2368;898;0;8019
609;AGO;IOT;6518;20944435,8;NA;2368;NA;NA;6518
610;AGO;IRL;7132;20944435,8;4371473,2;2368;48176;0;7132
611;AGO;IRN;6351;20944435,8;72283770,2;2368;4190;0;6351
612;AGO;IRQ;5716;20944435,8;29154519,8;2368;2564;0;5716
613;AGO;ISL;8613;20944435,8;309599;2368;51554;0;8613
614;AGO;ISR;5075;20944435,8;7191660;2368;24970;0;5075
615;AGO;ITA;5618;20944435,8;58494773,8;2368;35732;0;5618
616;AGO;JAM;10320;20944435,8;2700303,6;2368;4322;0;10320
617;AGO;JOR;5120;20944435,8;6328181;2368;2800;0;5120
618;AGO;JPN;13852;20944435,8;127947600;2368;39958;0;13852
619;AGO;KAZ;8625;20944435,8;15561813,2;2368;4934;0;8625
620;AGO;KEN;2743;20944435,8;38071279;2368;696;0;2743
621;AGO;KGZ;8437;20944435,8;5270280;2368;636;0;8437
622;AGO;KHM;10394;20944435,8;13707756,2;2368;588;0;10394
623;AGO;KIR;17640;20944435,8;102041,4;2368;1732;NA;17640
624;AGO;KNA;8838;20944435,8;47011,2;2368;13812;NA;8838
625;AGO;KOR;12697;20944435,8;48733806,8;2368;21732;0;12697
626;AGO;KWT;5634;20944435,8;2510412,2;2368;44598;0;5634
627;AGO;LAO;10250;20944435,8;6041340,4;2368;638;0;10250
628;AGO;LBN;5282;20944435,8;4802252,8;2368;5558;0;5282
629;AGO;LBR;3149;20944435,8;3608681,6;2368;324;0;3149
630;AGO;LBY;4616;20944435,8;6099418,6;2368;9806;0;4616
631;AGO;LCA;8577;20944435,8;167527,6;2368;7514;0;8577
632;AGO;LIE;6211;20944435,8;35143,6;2368;109694;NA;6211
633;AGO;LKA;7593;20944435,8;20078269,4;2368;1562;0;7593
634;AGO;LSO;2712;20944435,8;1988370,4;2368;1188;0;2712
635;AGO;LTU;7130;20944435,8;3236975,6;2368;10420;0;7130
636;AGO;LUX;6512;20944435,8;480844,2;2368;77386;0;6512
637;AGO;LVA;7359;20944435,8;2195294,4;2368;11038;0;7359
638;AGO;MAC;11440;20944435,8;515574,2;2368;30152;0;11440
639;AGO;MAR;5188;20944435,8;31235085,2;2368;2706;0;5188
640;AGO;MCO;5851;20944435,8;32047,6;2368;NA;NA;5851
641;AGO;MDA;6376;20944435,8;2875659,4;2368;1532;0;6376
642;AGO;MDG;3863;20944435,8;19939623,8;2368;384;0;3863
643;AGO;MDV;6842;20944435,8;326493;2368;4776;0;6842
644;AGO;MEX;12680;20944435,8;108273216,4;2368;9418;0;12680
645;AGO;MHL;17620;20944435,8;53998,4;2368;3508;NA;17620
646;AGO;MKD;5691;20944435,8;2043642,2;2368;3802;0;5691
647;AGO;MLI;3341;20944435,8;14093751,2;2368;536;0;3341
648;AGO;MLT;4953;20944435,8;407544,4;2368;18062;0;4953
649;AGO;MMR;9553;20944435,8;48400742,8;2368;418;0;9553
650;AGO;MNE;;20944435,8;616084,8;2368;5262;0;NA
651;AGO;MNG;11004;20944435,8;2609348;2368;1396;0;11004
652;AGO;MNP;14827;20944435,8;63044,6;2368;NA;NA;14827
653;AGO;MOZ;2789;20944435,8;21301968;2368;470;0;2789
654;AGO;MRT;4379;20944435,8;3160609,8;2368;1242;0;4379
655;AGO;MSR;8772;20944435,8;NA;2368;NA;NA;8772
656;AGO;MTQ;8600;20944435,8;NA;2368;NA;0;8600
657;AGO;MUS;4917;20944435,8;1238686;2368;6616;0;4917
658;AGO;MWI;2488;20944435,8;13511554,6;2368;496;0;2488
659;AGO;MYS.1;;20944435,8;NA;2368;NA;NA;NA
660;AGO;MYS.2;9901;20944435,8;NA;2368;NA;NA;9901
661;AGO;MYT;3523;20944435,8;NA;2368;NA;0;3523
662;AGO;NAM;1573;20944435,8;2013477,2;2368;4064;0;1573
663;AGO;NCL;15503;20944435,8;239190;2368;NA;0;15503
664;AGO;NER;2761;20944435,8;14922270,4;2368;394;0;2761
665;AGO;NFK;15019;20944435,8;NA;2368;NA;NA;15019
666;AGO;NGA;2013;20944435,8;148418555,6;2368;1990;0;2013
667;AGO;NIC;11245;20944435,8;5610065;2368;1282;0;11245
668;AGO;NIU;16900;20944435,8;NA;2368;NA;NA;16900
669;AGO;NLD;6829;20944435,8;16404729,2;2368;47966;0;6829
670;AGO;NOR;7625;20944435,8;4718011,8;2368;77816;0;7625
671;AGO;NPL;8739;20944435,8;26685244,2;2368;382;0;8739
672;AGO;NRU;16936;20944435,8;10271;2368;NA;NA;16936
673;AGO;NZL;14593;20944435,8;4220940;2368;27656;0;14593
674;AGO;OMN;6101;20944435,8;2606021,2;2368;15056;0;6101
675;AGO;PAK.1;;20944435,8;NA;2368;NA;NA;NA
676;AGO;PAK.2;6929;20944435,8;NA;2368;NA;NA;6929
677;AGO;PAN;10469;20944435,8;3432134,8;2368;5856;0;10469
678;AGO;PCN;14460;20944435,8;NA;2368;NA;NA;14460
679;AGO;PER;9843;20944435,8;28588848,6;2368;3236;0;9843
680;AGO;PHL;12162;20944435,8;89584747,8;2368;1748;0;12162
681;AGO;PLW;13582;20944435,8;19348,8;2368;11018;NA;13582
682;AGO;PNG;14542;20944435,8;6924995,8;2368;1066;0;14542
683;AGO;POL;6807;20944435,8;38140926,8;2368;10022;0;6807
684;AGO;PRI;9215;20944435,8;3782169,4;2368;15716;0;9215
685;AGO;PRK;12569;20944435,8;24348761;2368;NA;0;12569
686;AGO;PRT;5752;20944435,8;10539001,2;2368;20900;0;5752
687;AGO;PRY;7680;20944435,8;5589884;2368;2620;0;7680
688;AGO;PSE;5005;20944435,8;3500460,4;2368;1914;0;5005
689;AGO;PYF;16537;20944435,8;277396;2368;NA;0;16537
690;AGO;QAT;5609;20944435,8;1230042,8;2368;55156;0;5609
691;AGO;REU;4718;20944435,8;NA;2368;NA;0;4718
692;AGO;ROU;6040;20944435,8;20860357,8;2368;6662;0;6040
693;AGO;RUS;7506;20944435,8;142980256;2368;7326;0;7506
694;AGO;RWA;2013;20944435,8;9529053,2;2368;416;0;2013
695;AGO;SAU;5192;20944435,8;26420346,4;2368;15050;0;5192
696;AGO;SCG;5986;20944435,8;NA;2368;NA;NA;5986
697;AGO;SDN.1;3436;20944435,8;NA;2368;NA;NA;3436
698;AGO;SDN.2;;20944435,8;NA;2368;NA;NA;NA
699;AGO;SEN;4271;20944435,8;11573854,2;2368;1150;0;4271
700;AGO;SGP;10108;20944435,8;4616539;2368;34388;0;10108
701;AGO;SHN;2204;20944435,8;NA;2368;NA;NA;2204
702;AGO;SLB;15823;20944435,8;504873,8;2368;1272;0;15823
703;AGO;SLE;3504;20944435,8;5956594,6;2368;356;0;3504
704;AGO;SLV;11580;20944435,8;6055134,2;2368;2694;0;11580
705;AGO;SMR;5844;20944435,8;30319,6;2368;NA;NA;5844
706;AGO;SOM;3760;20944435,8;11109052,8;2368;NA;0;3760
707;AGO;SPM;9194;20944435,8;NA;2368;NA;NA;9194
708;AGO;SRB;;20944435,8;7380989,2;2368;5046;0;NA
709;AGO;SSD;;20944435,8;8432621,8;2368;NA;0;NA
710;AGO;STP;1245;20944435,8;169876,4;2368;946;0;1245
711;AGO;SUN;;20944435,8;NA;2368;NA;NA;NA
712;AGO;SUR;7762;20944435,8;528022,8;2368;4976;0;7762
713;AGO;SVK;6324;20944435,8;5377224,4;2368;14740;0;6324
714;AGO;SVN;6080;20944435,8;2017289,8;2368;21808;0;6080
715;AGO;SWE;7569;20944435,8;9155264,2;2368;51118;0;7569
716;AGO;SWZ;2704;20944435,8;1083677;2368;3188;0;2704
717;AGO;SXM;;20944435,8;33693;2368;NA;NA;NA
718;AGO;SYC;4688;20944435,8;85349;2368;11990;NA;4688
719;AGO;SYR;5581;20944435,8;20403970;2368;7858;0;5581
720;AGO;TCA;9796;20944435,8;26278,8;2368;NA;NA;9796
721;AGO;TCD;2325;20944435,8;10737629,8;2368;638;0;2325
722;AGO;TGO;2126;20944435,8;6050896;2368;508;0;2126
723;AGO;THA;9958;20944435,8;66821906,4;2368;3470;0;9958
724;AGO;TJK;7777;20944435,8;7193635,2;2368;586;0;7777
725;AGO;TKL;17931;20944435,8;NA;2368;NA;NA;17931
726;AGO;TKM;6985;20944435,8;5029147,6;2368;2400;0;6985
727;AGO;TLS;12289;20944435,8;1018371;2368;1904;0;12289
728;AGO;TON;16564;20944435,8;106507,4;2368;2786;0;16564
729;AGO;TTO;8555;20944435,8;1384969,8;2368;13792;0;8555
730;AGO;TUN;5064;20944435,8;10583436,2;2368;3502;0;5064
731;AGO;TUR;5750;20944435,8;70311008,8;2368;8548;0;5750
732;AGO;TUV;17546;20944435,8;10154,2;2368;4416;NA;17546
733;AGO;TWN;12260;20944435,8;NA;2368;NA;NA;12260
734;AGO;TZA;2879;20944435,8;41709374,2;2368;556;0;2879
735;AGO;UGA;2372;20944435,8;29654400,2;2368;404;0;2372
736;AGO;UKR;6778;20944435,8;46542766,4;2368;2426;0;6778
737;AGO;URY;7577;20944435,8;3329776;2368;6696;0;7577
738;AGO;USA;10415;20944435,8;301198642,6;2368;47918;0;10415
739;AGO;UZB;7961;20944435,8;26918690;2368;808;0;7961
740;AGO;VAT;5619;20944435,8;NA;2368;NA;NA;5619
741;AGO;VCT;8581;20944435,8;110890;2368;5950;0;8581
742;AGO;VDR;;20944435,8;NA;2368;NA;NA;NA
743;AGO;VEN;9127;20944435,8;27511537,6;2368;7624;0;9127
744;AGO;VGB;9060;20944435,8;25234;2368;NA;NA;9060
745;AGO;VNM.1;;20944435,8;NA;2368;NA;NA;NA
746;AGO;VNM.2;10570;20944435,8;NA;2368;NA;NA;10570
747;AGO;VUT;16001;20944435,8;228508,2;2368;2088;0;16001
748;AGO;WLF;17351;20944435,8;NA;2368;NA;NA;17351
749;AGO;WSM;17438;20944435,8;190689,2;2368;2680;0;17438
750;AGO;YEM.1;;20944435,8;NA;2368;NA;NA;NA
751;AGO;YEM.2;4339;20944435,8;NA;2368;NA;NA;4339
752;AGO;YMD;;20944435,8;NA;2368;NA;NA;NA
753;AGO;YUG;;20944435,8;NA;2368;NA;NA;NA
754;AGO;ZAF;2478;20944435,8;50048317,6;2368;6230;0;2478
755;AGO;ZMB;1791;20944435,8;12421912,6;2368;934;0;1791
756;AGO;ZWE;2169;20944435,8;12447193,6;2368;288;0;2169
757;AIA;ABW;978;NA;96816,8;NA;24230;NA;978
758;AIA;AFG;12295;NA;25913988,4;NA;415;NA;12295
759;AIA;AGO;8895;NA;20944435,8;NA;2368;NA;8895
760;AIA;AIA;4;NA;NA;NA;NA;NA;4
761;AIA;ALB;8112;NA;2969776,8;NA;3490;NA;8112
762;AIA;AND;6592;NA;77624,4;NA;NA;NA;6592
763;AIA;ANT.1;;NA;NA;NA;NA;NA;NA
764;AIA;ANT.2;925;NA;NA;NA;NA;NA;925
765;AIA;ARE;11797;NA;6006780;NA;39906;NA;11797
766;AIA;ARG;5867;NA;39876314;NA;6314;NA;5867
767;AIA;ARM;10134;NA;3005168,4;NA;2584;NA;10134
768;AIA;ASM;12335;NA;56346,2;NA;NA;NA;12335
769;AIA;ATG;177;NA;82113;NA;14372;NA;177
770;AIA;AUS;16208;NA;20879256,8;NA;37848;NA;16208
771;AIA;AUT;7744;NA;8291355,2;NA;44634;NA;7744
772;AIA;AZE;10532;NA;8633668,6;NA;2930;NA;10532
773;AIA;BDI;10389;NA;7995829,6;NA;164;NA;10389
774;AIA;BEL;6876;NA;10631748,2;NA;42802;NA;6876
775;AIA;BEN;7208;NA;8655758,8;NA;924;NA;7208
776;AIA;BES;874;NA;NA;NA;NA;NA;874
777;AIA;BFA;6611;NA;14759476;NA;508;NA;6611
778;AIA;BGD;14552;NA;143961096,6;NA;618;NA;14552
779;AIA;BGR;8370;NA;7548467,2;NA;5134;NA;8370
780;AIA;BHR;11331;NA;1040646;NA;18680;NA;11331
781;AIA;BHS;1660;NA;357797,2;NA;28712;NA;1660
782;AIA;BIH;7951;NA;3996280,2;NA;3790;NA;7951
783;AIA;BLR;8431;NA;9572472;NA;4354;NA;8431
784;AIA;BLZ;2727;NA;297223,8;NA;5134;NA;2727
785;AIA;BMU;1569;NA;64894,8;NA;NA;NA;1569
786;AIA;BOL;3880;NA;9712622,6;NA;1270;NA;3880
787;AIA;BRA;4953;NA;190717467;NA;6174;NA;4953
788;AIA;BRB;676;NA;271554,4;NA;15374;NA;676
789;AIA;BRN;17434;NA;378630,4;NA;29324;NA;17434
790;AIA;BTN;14162;NA;681122,4;NA;1516;NA;14162
791;AIA;BWA;10741;NA;1968961;NA;5092;NA;10741
792;AIA;CAF;8981;NA;4382105,6;NA;378;NA;8981
793;AIA;CAN;3215;NA;32915993;NA;40382;NA;3215
794;AIA;CCK;17772;NA;NA;NA;NA;NA;17772
795;AIA;CHE;7159;NA;7572734,4;NA;65770;NA;7159
796;AIA;CHL;5775;NA;16500066,6;NA;8508;NA;5775
797;AIA;CHN;14512;NA;1317708000;NA;2622;NA;14512
798;AIA;CIV;6561;NA;19820836,6;NA;988;NA;6561
799;AIA;CMR;8055;NA;18274945;NA;1268;NA;8055
800;AIA;COD;8943;NA;60348251;NA;248;NA;8943
801;AIA;COG;8937;NA;3957864,6;NA;1774;NA;8937
802;AIA;COK;11402;NA;NA;NA;NA;NA;11402
803;AIA;COL;1925;NA;43285932,4;NA;4140;NA;1925
804;AIA;COM;12123;NA;617240,6;NA;1258;NA;12123
805;AIA;CPV;4229;NA;504483,6;NA;2758;NA;4229
806;AIA;CRI;2446;NA;4439825,2;NA;5618;NA;2446
807;AIA;CSK;;NA;NA;NA;NA;NA;NA
808;AIA;CUB;2083;NA;11267285;NA;4650;NA;2083
809;AIA;CUW;925;NA;143133,2;NA;NA;NA;925
810;AIA;CXR;18535;NA;NA;NA;NA;NA;18535
